국문역명,영문역명,전산역명,전산약어,XROIS역코드,KROIS역코드,역키로정,매표단말코드,주소,노선,위도,경도,폐역여부
1동대,Dongdaemun (Seoul Metro 1),1동대,1동대,3900741,900046,900046,,서울특별시 종로구 종로 지하 302,서울 지하철 1호선,37.57170678235766,127.0107962552198,아니오
1양원,Yangwon (Jungang Line),1양원,1양원,3900117,020063,020063,,서울특별시 중랑구 송림길 147,중앙선,37.6065544663506,127.107921347523,아니오
1양정,Yangjeong (Jungang Line),1양정,1양정,3900121,020149,020149,,경기도 남양주시 경강로 237,중앙선,37.6040108572137,127.194607068387,아니오
1종로3가,Jongro 3(sam)-ga (Seoul Metro 1),1종로3가,1종로,3900739,900029,900029,,서울특별시 종로구 종로 지하 129,서울 지하철 1호선,37.570426166069,126.992029489692,아니오
1지청량리,Cheongnyangni (Seoul Metro 1),1지청량리,1지청,3900745,900078,900078,,서울특별시 동대문구 왕산로 지하 205,서울 지하철 1호선,37.58004651909485,127.04472100931218,아니오
1평택지제,PyeongtaekJije,1평택지제,평지제,3900056,010713,010713,,경기도 평택시 경기대로 777,경부선,37.0188066765225,127.070444142624,아니오
2교대,Seoul Nat't Univ. of Edu. (Seoul Metro 2),2교대,2교대,3900762,910198,910198,,서울특별시 서초구 서초대로 294,서울 지하철 2호선,37.4935774354341,127.014155713304,아니오
2동운동장,Dongdaemun History & Culture Park (Seoul Metro 2),2동운동장,2동운,3900787,910487,910487,,서울특별시 중구 을지로 지하 279,서울 지하철 2호선,37.565589505457,127.009131489332,아니오
2봉천,Bongcheon (Seoul Metro 2),2봉천,2봉천,3900768,910275,910275,,서울특별시 관악구 남부순환로 지하 1721,서울 지하철 2호선,37.4825560782476,126.941495530723,아니오
2사당,Sadang (Seoul Metro 2),2사당,2사당,3900765,910238,910238,,서울특별시 동작구 동작대로 지하 3,서울 지하철 2호선,37.4768630448883,126.981595338179,아니오
2삼성,Samseong (Seoul Metro 2),2삼성,2삼성,3900758,910153,910153,,서울특별시 강남구 테헤란로 지하 538,서울 지하철 2호선,37.5088617483802,127.063072785896,아니오
2선릉,Seolleung (Seoul Metro 2),2선릉,2선릉,3900759,910166,910166,,서울특별시 강남구 테헤란로 지하 340,서울 지하철 2호선,37.5045024847264,127.048942153468,아니오
2시청,Seoul City Hall (Seoul Metro 2),2시청,2시청,3900783,910456,910456,,서울특별시 중구 서소문로 지하 127,서울 지하철 2호선,37.5635797730057,126.975389446475,아니오
2신도림,Sindorim (Seoul Metro 2),2신도림,2신도,3900773,910344,910344,,서울특별시 구로구 새말로 지하 117-21,서울 지하철 2호선,37.5087696730023,126.891080172222,아니오
2신림,Sillim (Seoul Metro 2),2신림,2신림,3900769,910286,910286,,서울특별시 관악구 남부순환로 지하 1614,서울 지하철 2호선,37.4842150540518,126.9298017842,아니오
2신설,Sinseoldong (Seoul Metro 2),2신설,2신설,3900747,910000,910000,,서울특별시 동대문구 왕산로 지하 1,서울 지하철 2호선,37.5753201746569,127.024702167484,아니오
2신촌,Sinchon (Seoul Metro 2),2신촌,2신촌,3900779,910420,910420,,서울특별시 마포구 신촌로 지하 90,서울 지하철 2호선,37.5554420163312,126.936119063325,아니오
2영등포구,Yeongdeungpo Office (Seoul Metro 2),2영등포구,2영등,3900775,910365,910365,,서울특별시 영등포구 당산로 지하 121,서울 지하철 2호선,37.5256995484828,126.896626652361,아니오
2왕십리,Wangsimni (Seoul Metro 2),2왕십리,2왕십,3900790,910513,910513,,서울특별시 성동구 왕십리로 지하 300,서울 지하철 2호선,37.5612222038164,127.036655740207,아니오
2을지로3,Uljiro (Metro 3),2을지로3,2을지,3900785,910471,910471,,서울특별시 중구 을지로 지하 106,서울 지하철 2호선,37.5662657010295,126.990308280223,아니오
2홍대입구,Hongik Univ. (Seoul Metro 2),2홍대입구,2홍대,3900778,910407,910407,,서울특별시 마포구 양화로 지하 160,서울 지하철 2호선,37.556890600335,126.923674531667,아니오
3대곡,Daegok (Seoul Metro 3),3대곡,3대곡,3900498,240114,240114,,경기도 고양시 덕양구 대주로107번길 71-81,일산선,37.6318209287768,126.810603088577,아니오
3도곡,Dogok (Seoul Metro 3),3도곡,3도곡,3900821,930298,930298,,서울특별시 강남구 남부순환로 지하 2814,서울 지하철 3호선,37.4908642263312,127.055323558596,아니오
3수서,Suseo (Seoul Metro 3),3수서,3수서,3900826,930352,930352,,서울특별시 강남구 광평로 지하 270,서울 지하철 3호선,37.4873898885833,127.101859891647,아니오
3옥수,Oksu (Seoul Metro 3),3옥수,3옥수,3900812,930177,930177,,서울특별시 성동구 동호로 21,서울 지하철 3호선,37.5410463989414,127.018329698976,아니오
3을지로3,Uljiro 3(sam)-ga (Seoul Metro 3),3을지로3,3을지,3900807,930138,930138,,서울특별시 중구 을지로 지하 106,서울 지하철 3호선,37.5662657010295,126.990308280223,아니오
3종로3가,Jongro 3(sam)-ga (Seoul Metro 3),3종로3가,3종로,3900806,930132,930132,,서울특별시 종로구 돈화문로 지하 30,서울 지하철 3호선,37.5712663798114,126.992233981855,아니오
3지축,Jichuk (Ilsan Line),3지축,3지축,3900796,930000,930000,,경기도 고양시 덕양구 삼송로 300,서울 지하철 3호선,37.6508567749334,126.905825822799,아니오
3충무로,Chungmu-ro (Seoul Metro 3),3충무로,3충무,3900808,930145,930145,,서울특별시 중구 동호로 지하 256,서울 지하철 3호선,37.5590303937038,127.005460095279,아니오
4동대,Dongdaemun (Seoul Metro 4),4동대,4동대,3900842,940154,940154,,서울특별시 종로구 율곡로 지하 308,서울 지하철 4호선,37.570855465274306,127.00935004488693,아니오
4동운동장,Dongdaemun History&Culture Park (Seoul Metro 4),4동운동장,4동운,3900843,940161,940161,,서울특별시 중구 장충단로 지하 230,서울 지하철 4호선,37.565079340272,127.007550991029,아니오
4서울,Seoul (Seoul Metro 4),4서울,4서울,3900847,940197,940197,,서울특별시 용산구 한강대로 지하 392,서울 지하철 4호선,37.55302644718279,126.97264122576684,아니오
4이촌,Ichon (Seoul Metro 4),4이촌,4이촌,3900851,940239,940239,,서울특별시 용산구 서빙고로 지하 83,서울 지하철 4호선,37.52238834969403,126.97451329708223,아니오
4창동,Changdong (Seoul Metro 4),4창동,4창동,3900833,940036,940036,,서울특별시 도봉구 마들로11길 77,서울 지하철 4호선,37.6532177608371,127.047715364093,아니오
4충무로,Chungmu-ro (Seoul Metro 4),4충무로,4충무,3900844,940174,940174,,서울특별시 중구 퇴계로 지하 199,서울 지하철 4호선,37.56133668210595,126.99444840982291,아니오
4하청량리,,4하청량리,4하청,3900746,900082,900082,,,서울 지하철 1호선,,,예
G대곡,Daegok (GTX-A),G대곡,G대곡,3901163,G10130,G10130,,경기도 고양시 덕양구 대주로 103-60,GTX-A,37.63240340278529,126.81044332517462,아니오
G삼성,,G삼성,G삼성,3901175,G10427,G10427,,,GTX-A,,,아니오
G서울,Seoul (GTX-A),G서울,G서울,3901165,G10323,G10323,,서울특별시 중구 봉래동2가 166-1,GTX-A,37.555492928452345,126.97264032408117,아니오
G수서,Suseo (GTX-A),G수서,G수서,3901130,H40000,H40000,,서울특별시 강남구 광평로 지하 270,GTX-A,37.48668711158628,127.10248057259665,아니오
G연신내,Yeonsinnae (GTX-A),G연신내,G연신내,3901164,G10229,G10229,,서울특별시 은평구 연서로 231,GTX-A,37.6189330884497,126.92063488602389,아니오
G운정중앙,UnjeongJungang (GTX-A),G운정중앙,G운정중앙,3901166,G10000,G10000,,경기도 파주시 운정중앙로 60,GTX-A,37.716141436346525,126.72813887880595,아니오
G운정차량,Unjeong Depot (GTX-A),G운정차량,G운정차,3901167,G10037,G20037,,경기도 파주시 거문이길 196-76,GTX-A,37.74127087,126.70954164,아니오
G운정차량2,Unjeong Depot (GTX-A),G운정차량,G운차,3901176,G10037,G20037,,경기도 파주시 거문이길 196-76,GTX-A,37.74127087,126.70954164,아니오
G창릉,Changneung (GTX-A),G창릉,G창릉,3901174,G10192,G10192,,경기도 고양시 덕양구 용두동 792-3,GTX-A,37.622277294192145,126.8798326704724,아니오
G킨텍스,KINTEX (GTX-A),G킨텍스,G킨텍스,3901162,G10061,G10061,,경기도 고양시 일산서구 킨텍스로 지하 217,GTX-A,37.66524717527603,126.74822137174101,아니오
SR본사,SR Headquarters,SR본사,SR본사,3901054,000100,000100,,서울특별시 강남구 광평로 56길 12 희림빌딩,,,,아니오
SR분기,SR HSR Junction,SR분기,SR분,3901042,H30611,H30611,,경기도 평택시 팽성읍 남산리 11-28,",경부고속선,수서평택고속",36.9521037863323,127.070498249617,아니오
S구성,SR Guseong,S구성,S구성,3901056,H30212,H30212,,경기도 용인시 기흥구 보정동 961-2,수서평택고속선,37.299133643934844,127.10386944840738,아니오
S동탄,SR Dongtan,S동탄,S동탄,3901044,H30326,H30326,0552,경기도 화성시 동탄역로 151,수서평택고속선,37.1998614581354,127.095491333984,아니오
S성남,SR Seongnam,S성남,S성남,3901055,H30102,H30102,,경기도 성남시 분당구 이매동 153-1,수서평택고속선,37.395009863784075,127.1205235022581,아니오
S수서,SR Suseo,S수서,S수서,3901043,H30000,H30000,0551,서울특별시 강남구 밤고개로 99,수서평택고속선,37.4854182124863,127.104560309687,아니오
가남,Ganam,가남,가남,3901114,280090,280090,0530,경기도 여주시 가남읍 태평리 516,중부내륙선,37.1978014613618,127.535137507849,아니오
가능,Ganeung,가능,가능,3900403,130324,130324,0406,경기도 의정부시 평화로 633,경원선,37.7483677613826,127.044220358908,아니오
가락시장,Garak Market,가락시장,가락시,3900827,930366,930366,,서울특별시 송파구 송파대로 지하 257,서울 지하철 3호선,37.4927435901875,127.118486044379,아니오
가산디지털단지,Gasan Digital Complex,가산디지털,가산디,3900034,010141,010141,0825,서울특별시 금천구 벚꽃로 309,경부선,37.4815957731159,126.882559142029,아니오
가수원,Gasuwon,가수원,가수원,3900196,030118,030118,0342,대전광역시 서구 벌곡로 1324,호남선,36.3007415466962,127.35665385024454,아니오
가야,Gaya,가야,가야,3900677,840051,840051,0476,부산광역시 부산진구 백양대로 91,가야선,35.16023677670314,129.03937245535613,아니오
가야기관,,가야기관,가야기,3900875,A40051,A40051,,부산광역시 부산진구 백양대로 91,,35.1617411149279,129.042723311411,아니오
가야차량,Gaya Depot,가야차량,가야차량,3900980,X00011,X00011,,부산광역시 부산진구 백양대로 99,,35.1602587471033,129.037251253387,아니오
가은,Gaeun,가은,가은,3900536,350119,350119,0708,경상북도 문경시 가은읍 대야로 2441,가은선,36.649311605383026,128.061073770129,예
가좌,Gajwa,가좌,가좌,3900356,110058,110058,0386,서울특별시 서대문구 수색로 27,경의선,37.568748364356686,126.91489265985746,아니오
가천,Gacheon,가천,가천,3900098,013343,013334,0735,대구광역시 수성구 천을로23길 259,",경부선,대구",35.85357082742016,128.69292404117735,아니오
가천대,Gachon Univ.,가천대,가천대,3900481,230180,230189,0869,경기도 성남시 수정구 성남대로 1332,분당선,37.4485691967556,127.126705718319,아니오
가평,Gapyeong,가평,가평,3900431,140576,140518,0150,경기도 가평군 가평읍 문화로 13-42,경춘선,37.81462285011938,127.51071855508795,아니오
각계,Gakgye,각계,각계,3900079,012054,012046,0309,충청북도 영동군 심천면 각계리 511-2,경부선,36.20813090127537,127.72541135187103,아니오
간석,Ganseok,간석,간석,3900311,060219,060193,0814,인천광역시 남동구 석정로 522-14,경인선,37.4646881559771,126.693451459998,아니오
간치,Ganchi,간치,간치,3900342,081134,081053,0289,충청남도 보령시 주산면 재배길 41,장항선,36.21109877026996,126.61947714153135,예
간현,Ganhyeon,간현,간현,3900139,020954,020898,0172,강원특별자치도 원주시 지정면 간현로 163,중앙선,37.3632027822937,127.837023186404,예
갈매,Galmae,갈매,갈매,3900922,140047,140047,,경기도 구리시 경춘북로 229,경춘선,37.6339776455427,127.11470786395,아니오
갈촌,Galchon,갈촌,갈촌,3900696,880855,880931,0481,경상남도 진주시 문산읍 문산로 666,경전선,35.1458765855985,128.211412908756,예
감곡,Gamgok,감곡,감곡,3900215,031124,031124,0352,전북특별자치도 정읍시 감곡면 호남철로 501,호남선,35.73334820554246,126.89736228098465,아니오
감곡장호원,Gamgok-Janghowon,감곡장호원,감곡장,3901115,280212,280212,0531,충청북도 음성군 감곡면 왕장리 312-1,중부내륙선,37.12711113680773,127.63568361229662,아니오
감호,Gamho,감호,감호,3900937,730111,730111,,,동해북부선,,,아니오
갑현,Gaphyeon,갑현,갑현,3900183,023229,023095,0336,경상북도 영천시 신녕면 장수로 2092,중앙선,36.0706798605803,128.76300973088684,예
강경,Ganggyeong,강경,강경,3900206,030607,030607,0028,충청남도 논산시 강경읍 대흥로 1,호남선,36.15499852862622,127.01763589599955,아니오
강구,Ganggu,강구,강구,3901067,8B0671,751817,0522,경상북도 영덕군 강구면 화전리 111-1,동해선,36.35253129286863,129.37232185449537,아니오
강남,Gangnam,강남,강남,3900761,910186,910186,,서울특별시 강남구 강남대로 지하 396,서울 지하철 2호선,37.4981641190125,127.028307691072,아니오
강남구청,Gangnam-gu Office,강남구청,강남구,3901000,230053,230053,,서울특별시 강남구 학동로 지하 346,분당선,37.5166669464332,127.0414933237919,아니오
강릉,Gangneung,강릉,강릉,3900587,601936,601927,0115,강원특별자치도 강릉시 용지로 176,영동선,37.764435972254105,128.8993609149824,아니오
강릉기지,Gangneung Depot,강릉기지,강릉기,3901070,1V0014,1V0014,,,강릉기지선,,,아니오
강릉차량사업소,Gangneung Depot,강릉차량사업소,강릉차,3900943,A01936,A01936,,강원특별자치도 강릉시 구정면 덕현리 605-46,,37.7068415933301,128.923686400262,아니오
강릉차분기,Gangneung B.C. Junction,강릉차분기,강릉분,3901069,N11168,N11154,,강원특별자치도 강릉시 운산동 산 268-2,",원주강릉선,강릉기지",37.72523224369101,128.9292475736134,아니오
강매,Gangmae,강매,강매,3901023,110140,110140,,경기도 고양시 덕양구 소원로 202,경의선,37.61229363203946,126.84450332074091,아니오
강변,Gangbyeon,강변,강변,3900753,910091,910091,,서울특별시 광진구 강변역로 53,서울 지하철 2호선,37.5350473996577,127.094688818651,아니오
강진,Gangjin,강진,강진,3901170,470446,470347,0566,전라남도 강진군 강진읍 목리 125-11,목포보성선,34.62848038685036,126.77288723427553,아니오
강촌,Gangchon,강촌,강촌,3900434,140701,140647,0151,강원특별자치도 춘천시 남산면 강촌로 150,경춘선,37.805806181597,127.634125861707,아니오
개봉,Gaebong,개봉,개봉,3900299,060050,060024,0802,서울특별시 구로구 경인로40길 47,경인선,37.4945213803078,126.859102354987,아니오
개양,Gaeyang,개양,개양,3900698,880967,881043,0482,경상남도 진주시 가좌동 140-12,경전선,35.1541698259568,128.115298622514,예
개운,Gaeun,개운,개운,3900268,041480,041344,,전라남도 순천시 서면 구만리 447,전라선,35.0269349635331,127.4533135745644,아니오
개운포,Gaeunpo,개운포,개운포,3900638,750678,750635,0457,울산광역시 남구 산업로 131,동해선,35.507900833168264,129.32115768678236,아니오
개정,Gaejeong,개정,개정,3900531,320177,320035,0431,전북특별자치도 군산시 개정동 669,군산화물선,35.96165516528072,126.768430841445,아니오
개태사,Gaetaesa,개태사,개태사,3900201,030347,030347,0219,충청남도 논산시 연산면 천호3길 3,호남선,36.24274638384558,127.22704433492578,아니오
개포,Gaepo,개포,개포,3900516,300733,300733,0160,경상북도 예천군 개포면 방터길 7-11,경북선,36.62659944083583,128.32718000611789,아니오
개포동,Gaepo-dong,개포동,개포동,3900477,230088,230097,0898,서울특별시 강남구 개포로 지하 420,분당선,37.48915251543679,127.06615351056924,아니오
거제,Geoje,거제,거제,3900623,750091,750079,0452,부산광역시 연제구 법원남로9번길 17,동해선,35.189525273541,129.074247133731,아니오
거제해맞이,Geojehaemaji,거제해맞이,거제해,3900622,750078,750069,0216,부산광역시 연제구 거제대로 123,동해선,35.18104562081873,129.0689270220018,아니오
거촌,Geochon,거촌,거촌,3900553,600202,600202,0433,경상북도 봉화군 봉성면 도장밭길 44-41,영동선,36.890152233977474,128.7729154073601,아니오
건대입구,Konkuk Univ.,건대입구,건대입,3900751,910066,910066,,서울특별시 광진구 아차산로 243,서울 지하철 2호선,37.5404192764847,127.069173143828,아니오
건천,Geoncheon,건천,건천,3900191,023660,023526,0184,경상북도 경주시 건천읍 내서로 1038-18,중앙선,35.853889522326426,129.09722084433585,예
검암,Geomam,검암,검암,3900932,C10325,C10325,0918,인천광역시 서구 검바위로 26,공항철도,37.569195170023534,126.67364755400038,아니오
경기광주,GyeonggiGwangju,경기광주,경광주,3900962,250141,250133,,경기도 광주시 광주역로 10,경강선,37.3989795703743,127.253280981554,아니오
경마공원,Seoul Racecourse Park,경마공원,경마공,3900471,220114,220114,0865,경기도 과천시 경마공원대로 지하 105,과천선,37.4439580322425,127.00784256222474,아니오
경복궁,Gyeongbokgung,경복궁,경복궁,3900804,930111,930111,,서울특별시 종로구 사직로 지하 130,서울 지하철 3호선,37.5753680181449,126.97332209431,아니오
경산,Gyeongsan,경산,경산,3900099,013395,013386,0024,경상북도 경산시 중앙로 1,경부선,35.8193908122978,128.727507637421,아니오
경주,Gyeongju,경주,경주,3900895,H13421,H13165,0508,경상북도 경주시 건천읍 경주역로 80,",경부고속선,동해",35.79841026986777,129.13891624597815,아니오
경주기관,,경주기관,경주기,3900876,A51123,A51123,,경상북도 경주시 양정로 143,,35.8465954518179,129.22005874091,아니오
경주열분,,경주열분,경주열,3900022,000054,000054,,,,,,아니오
경찰병원,National Police Hospital,경찰병원,경찰병,3900828,930374,930374,,서울특별시 송파구 중대로 지하 149,서울 지하철 3호선,37.495601945157,127.124067077835,아니오
경화,Gyeonghwa,경화,경화,3900665,810169,810169,0468,경상남도 창원시 진해구 진해대로 649,진해선,35.159268819077774,128.68663306186195,아니오
계룡,Gyeryong,계룡,계룡,3900199,030254,030254,0218,충청남도 계룡시 두마면 팥거리로 95,호남선,36.27252209632191,127.26622783321643,아니오
계양,Gyeyang,계양,계양,3900931,C10270,C10270,0917,인천광역시 계양구 다남로 24,공항철도,37.57178446428775,126.73631947402352,아니오
고래불,Goraebul,고래불,고래불,3901149,752102,752102,0610,경상북도 영덕군 병곡면 병곡리 494,동해선,36.602774098907204,129.4062523116802,아니오
고막원,Gomagwon,고막원,고막원,3900234,032131,032121,0240,전라남도 나주시 다시면 고막원길 69,호남선,35.02441250624824,126.60789510589515,아니오
고명,Gomyeong,고명,고명,3900154,021586,021485,0330,충청북도 제천시 단양로10길 20-34,중앙선,37.112456921271736,128.24305083550777,아니오
고모,Gomo,고모,고모,3900097,013327,013318,0315,대구광역시 수성구 고모로 208,경부선,35.85897617911358,128.67857914216157,아니오
고모기지,Gomo HSR B.C.,고모기지,고모기,3900905,HL0017,HL0017,,대구광역시 수성구 가천동 312-4,고모기지선,35.85345606504067,128.70025201803776,아니오
고모분기,Gomo HSR Junction,고모분기,고모분,3900903,H12997,H12805,,대구광역시 수성구 가천동 256,경부고속선,35.854132572667126,128.71541720251125,아니오
고사리,Gosa-ri,고사리,고사리,3900573,601169,601160,0438,강원특별자치도 삼척시 도계읍 늑구2길 68,영동선,37.2666487320489,129.06101611517104,아니오
고색,Gosaek,고색,고색,3901089,101027,101027,,경기도 수원시 권선구 고색동 377-2,수인선,37.2498585643293,126.980833376121,아니오
고속터미널,Seoul Exp. Bus Terminal,고속터미널,고속터,3900816,930234,930234,,서울특별시 서초구 신반포로 지하 188,서울 지하철 3호선,37.5046474981236,127.004442272027,아니오
고양기지,Goyang HSR B.C.,고양기지,고양기,3900889,HE0018,HE0018,0593,경기도 고양시 덕양구 강매동 615-11,고양기지선,37.6094941987237,126.833616027672,아니오
고잔,Gojan,고잔,고잔,3900459,210162,210162,0856,경기도 안산시 단원구 중앙대로 784,안산선,37.316840108350576,126.82304185033118,아니오
고한,Gohan,고한,고한,3900613,650828,650798,0122,강원특별자치도 정선군 고한읍 고한로 166,태백선,37.19967878828782,128.8539110489875,아니오
곡산,Goksan,곡산,곡산,3900364,110196,110199,0393,경기도 고양시 일산동구 경의로 160,경의선,37.6457598149107,126.80181198572777,아니오
곡성,Gokseong,곡성,곡성,3900263,041072,040971,0049,전라남도 곡성군 곡성읍 곡성로 920,전라선,35.28263870244555,127.3054549972086,아니오
곤지암,Gonjiam,곤지암,곤지암,3900964,250240,250232,,경기도 광주시 곤지암읍 곤지암천로 333,경강선,37.350462539945,127.346498073857,아니오
골약,Goryak,골약,골약,3900709,881638,881535,0487,전라남도 광양시 중군동 409-1,경전선,34.9598849083924,127.656469860342,예
공덕,Gongdeok,공덕,공덕,3901006,120025,120025,0913,서울특별시 마포구 양화로 188,용산선,37.5574102691966,126.926960989447,아니오
공덕공,Gongdeok,공덕공,공덕공,3901020,C10033,C10033,,서울특별시 마포구 마포대로 92,공항철도,37.54234324358029,126.95254057449343,아니오
공전,Gongjeon,공전,공전,3900296,051064,051064,0259,충청북도 제천시 봉양읍 의암로 698,충북선,37.10177584811752,128.07751524042973,아니오
공주,Gongju,공주,공주,3901026,H20438,H20438,0514,충청남도 공주시 이인면 새빛로 100,호남고속선,36.332313842712,127.096739140829,아니오
공항연결,AREX Junction,공항연결,공항연,3901016,C10129,C10122,,경기도 고양시 덕양구 현천동 124-9,공항철도,37.5938069742469,126.866654214944,아니오
공항화물청,ICN AIRP'T Cargo Terminal,공항화물청,공항화,3900934,C10554,C10554,0920,인천광역시 중구 공항동로135번길 86,공항철도,37.4590323543614,126.477438845484,아니오
과천,Gwacheon,과천,과천,3900469,220095,220095,0863,경기도 과천시 도서관길 36,과천선,37.43286223679791,126.99658774619952,아니오
과천청사,Government Complex Gwacheon,과천청사,과천청,3900468,220085,220085,0862,경기도 과천시 중앙로 지하 100,과천선,37.42654572628893,126.98989967353322,아니오
관악,Gwanak,관악,관악,3900038,010215,010215,0827,경기도 안양시 만안구 경수대로1273번길 46,경부선,37.41960443631676,126.90848695964058,아니오
관촌,Gwanchon,관촌,관촌,3900252,040496,040490,0370,전북특별자치도 임실군 관촌면 춘향로 3326-1,전라선,35.66286549942136,127.27624081778698,아니오
광곡,Gwanggok,광곡,광곡,3900719,882377,882260,0491,전라남도 보성군 노동면 광곡길 45,경전선,34.7964889343895,127.073004056598,아니오
광명,Gwangmyeong,광명,광명,3900883,H10219,H10028,0501,경기도 광명시 광명역로 21,경부고속선,37.4163773275379,126.884850790386,아니오
광명기지,Gwangmyeong HSR B.C.,광명기지,광명기,3900891,HH0017,HH0017,,경기도 광명시 소하동 700-32,광명기지선,37.4334695249544,126.896881374148,아니오
광양,Gwangyang,광양,광양,3900710,881708,881603,0068,전라남도 광양시 광양읍 해광로 800,",경전선,광양제철",34.95619003093953,127.58800969902599,아니오
광양항,Gwangyanghang,광양항,광양항,3900549,530027,530027,0715,전라남도 광양시 항만대로 755,광양항선,34.9263758335797,127.68101494283326,아니오
광운대,Kwangwoon Univ.,광운대,광운대,3900393,130182,130182,0145,서울특별시 노원구 석계로 98-2,",경원선,망우",37.623869806625066,127.0616793286853,아니오
광주,Gwangju,광주,광주,3900539,883012,380119,0042,광주광역시 북구 무등로 235,광주선,35.1660020214943,126.909081372972,아니오
광주기지,Gwangju HSR B.C.,광주기지,광주기,3901035,HS0054,HS0054,,광주광역시 광산구 고봉로230번길 26,광주기지선,35.18173584255553,126.79136187567842,아니오
광주선분기,Gwangju Line Junction,광주선분기,광주선,3900734,882985,882874,,광주광역시 광산구 신촌동 812-2,",경전선,광주",35.1448521903595,126.810055780771,아니오
광주송북연,Gwangju Songjeong North Connecting Line Junction,광주송북연,광북연,3901030,H21777,H21777,,광주광역시 광산구 산정동 117-8,호남고속선,35.1675464925764,126.799394537663,아니오
광주송정,Gwangjusongjeong,광주송정,광주송,3900229,031857,031857,0036,광주광역시 광산구 상무대로 201,",호남고속선,호남",35.138054284401775,126.79033770339477,아니오
광주열분,,광주열분,광주열,3900014,000033,000033,,,,,,아니오
광주차량사업소,Gwangju Depot,광주차량사업소,광주차,3900945,A83012,A83012,,광주광역시 북구 무등로 235,,35.16639374340235,126.90894646685037,아니오
광천,Gwangcheon,광천,광천,3900334,080749,080683,0082,충청남도 홍성군 광천읍 광천로273번길 85,장항선,36.50156295830176,126.62231898550476,아니오
괴동,Goedong,괴동,괴동,3900660,790056,790056,0692,경상북도 포항시 남구 대송로 208-20,괴동선,35.997486197108195,129.3772931691711,아니오
괴목,Goemok,괴목,괴목,3900267,041386,041262,0241,전라남도 순천시 황전면 순천로 1480,전라선,35.094682975415964,127.42684134164034,아니오
교대,Seoul Nat'l Univ. of Edu.,교대,교대,3900817,930250,930250,,서울특별시 서초구 서초대로 지하 294,서울 지하철 3호선,37.4935774354341,127.014155713304,아니오
구_서화성,Seohwaseong (old),구_서화성,구서화,3901132,X60000,X60000,,경기도 화성시 남양읍 문호리,구_서해선,37.24797503915698,126.78689293209229,아니오
구_용암,Yongam (old),구_용암,구_용암,3901095,7A0033,7A0033,,울산광역시 울주군 청량읍 용암리 산 36-5,,35.4761582913734,129.321851266759,아니오
구_울산신항,Ulsansinhang (old),구_울산신항,구_울산신,3901096,7A0055,7A0088,,울산광역시 남구 황성동 840-1,,35.4659824997191,129.371301472946,아니오
구_화성시,Hwaseong City Hall (old),구_화성시,구화성,3901133,X60073,X60073,,경기도 화성시 남양읍 신남리 91-1,구_서해선,37.18978718679465,126.82061041381226,아니오
구강매,Gangmae (old),구강매,구강매,3900360,110139,110139,0389,경기도 고양시 덕양구 행신동 491-3,경의선,37.6123687345004,126.841516006529,예
구경주,Gyeongju (old),구_경주,구_경주,3900647,751123,751097,0021,경상북도 경주시 원화로 266,",동해남부선,중앙",35.844449,129.218426,예
구대야,Daeya (old),구대야,구대야,3900351,320130,081425,0430,전북특별자치도 군산시 대야면 대야관통로 46-6,군산화물선,35.94324490154323,126.81072457219912,예
구례구,Guryegu,구례구,구례구,3900265,041285,041174,0050,전라남도 순천시 황전면 섬진강로 217,전라선,35.16366138118517,127.45172480334863,아니오
구로,Guro,구로,구로,3900032,010117,010117,0824,서울특별시 구로구 구로중앙로 174,경부선,37.50329193912055,126.8822459381895,아니오
구로경부분,Guro Gyeongbu Line Junction,구로경부분,구로부,3900033,010130,010130,,서울특별시 구로구 구로동 397-28,",경부선,구로삼각",37.4918362477532,126.879754475424,예
구로경인분,Guro Gyeongin Line Junction,구로경인분,구로인,3900297,060010,060010,,서울특별시 구로구 구로동 589-14,",경인선,구로삼각",37.4980528552305,126.87377549611229,예
구로공단,Guro Digital Complex (Seoul Metro 2),구로공단,구로공,3900771,910315,910315,,서울특별시 구로구 도림천로 477,서울 지하철 2호선,37.4853144101578,126.901494435579,아니오
구로열차소,,구로열차소,구로열,3900008,000013,000013,,,,,,아니오
구로차량,Guro Depot,구로차량,구로차,3900866,A10117,A10117,,서울특별시 구로구 구일로2길 2,,37.4875502535263,126.878663534859,아니오
구룡,Guryong,구룡,구룡,3900713,881965,881848,0490,전라남도 순천시 별량면 구룡리 563-10,경전선,34.8414322904037,127.416782573626,아니오
구룡역,Guryong (Bundang Line),구룡역,구룡역,3900476,230081,230090,,서울특별시 강남구 개포로 지하 403,분당선,37.487031928972115,127.05949746802771,아니오
구리,Guri,구리,구리,3900119,020095,020095,0513,경기도 구리시 건원대로34번길 32-29,중앙선,37.6033338322472,127.143611328845,아니오
구모량,Moryang (old),구모량,구모량,3900192,023699,023565,0340,경상북도 경주시 건천읍 내서로 1424-21,중앙선,35.827096194844884,129.12440886881868,예
구문경,Mungyeong(old),구_문경,구문경,3900530,310223,310223,0705,경상북도 문경시 문경읍 새재로 407,문경선,36.72958874279876,128.10640082116512,예
구미,Gumi,구미,구미,3900088,012775,012767,0013,경상북도 구미시 구미중앙로 76,경부선,36.12817315116362,128.3312950396249,아니오
구부조,Bujo (old),구부조,구부조,3900653,751354,751328,0464,경상북도 경주시 강동면 강동로 65-3,동해남부선,35.992025,129.275482,예
